revenue,year_x,revenue_growth_yoy,revenue_growth_qoq,revenue_cagr_2yr,revenue_growth_vs_industry,revenue_growth_trend,operating_margin_change_1yr,operating_margin_momentum,roe_change_1yr,roe_trend_2yr,ocf_to_ni_ratio,fcf_to_ni_ratio,quality_of_earnings,reinvestment_rate,growth_capex_pct,revenue_growth_velocity,revenue_velocity_qoq,revenue_growth_acceleration,growth_momentum_positive,growth_deceleration_warning,operating_margin_trend_1yr,operating_margin_velocity_qoq,operating_margin_acceleration,margin_momentum_positive,is_margin_expanding,revenue_growth_trend_4q,is_growth_accelerating,net_income,gross_profit,cost_of_revenue,operating_income,eps,gross_margin,net_margin,cost_efficiency,eps_to_revenue,net_income_growth_yoy,gross_profit_growth_yoy,eps_growth_yoy,gross_margin_change_1yr,net_margin_trend_1yr,is_profitability_improving,symbol,date,total_assets,total_equity,operating_margin,gross_margin_trend_2yr,operating_margin_trend_2yr,net_margin_trend_2yr,roe_decomposed,earnings_stability,operating_leverage,company,year_y,label,label_name
11377000000,2021,22.768965145138665,5.2159437713863,-4.121018034721047,0,0,6.815780218162159,-5.654818905500196,2.569152073834828,0.7378313354499039,2.284775465498357,2.027382256297919,2.284775465498357,0.11265580057526366,50,-8.712065983266015,5.2159437713863,-51.342449525401335,0,0,6.815780218162159,-5.654818905500196,-2.3346290370168674,0,1,44.671881039290014,1,1826000000,11261000000,116000000,2450000000,2.27,98.98039905071636,16.049925287861473,1.0196009492836424,0.19952535817878175,70.17707362534948,38.1378802747792,73.2824427480916,11.012340347792005,4.471205097940247,1,AXP,2021-09-30,184261000000,24426000000,21.534675221939,13.778983240839395,2.438096762474988,1.2597685374822376,0.07475640710718087,0.556187240080259,3.496811024169226,American Express Company,2021,1,HOLD
12431000000,2021,27.61523457550559,9.26430517711172,2.1782015452901593,0,1,-0.5236188433182711,-2.984277023885749,1.4947475631183043,1.050646430275774,2.913321698662013,2.639325189063409,2.913321698662013,0.09404952076677316,50,4.846269430366924,9.26430517711172,13.558335413632939,1,0,-0.5236188433182711,-2.984277023885749,2.6705418816144473,1,0,47.547833622028676,1,1719000000,12086000000,345000000,2306000000,2.24,97.22468023489664,13.828332394819403,2.7753197651033705,0.18019467460381308,19.541029207232263,27.731980553794134,27.272727272727295,0.08886255704015866,-0.9340123336478996,0,AXP,2021-12-31,188548000000,22177000000,18.55039819805325,12.225502197743921,2.226216051086297,-0.08749860961919609,0.07751273842269017,0.5559481722742348,0.8731393631878226,American Express Company,2021,1,HOLD
12045000000,2022,22.782874617737004,-3.105140374869275,9.09337922289648,0,0,-7.994117370766858,3.965168427102416,0.23617450377302696,0.8901123033303149,1.8484992853739877,1.6355407336827061,1.8484992853739877,0.1152061855670103,50,-4.832359957768585,-3.105140374869275,-9.678629388135509,0,0,-7.994117370766858,3.965168427102416,6.949445450988165,1,0,33.93222703146765,1,2099000000,11757000000,288000000,2712000000,2.73,97.60896637608967,17.42631797426318,2.3910336239103365,0.2266500622665006,-6.0850111856823315,16.141460041489687,-0.36496350364964014,-5.581655438385354,-5.356556643473823,0,AXP,2022-03-31,195862000000,22383000000,22.515566625155667,27.83267799641392,18.42173454472817,14.102343696570943,0.09377652682839654,0.42397660879168064,-0.41208905791365547,American Express Company,2022,1,HOLD
13824000000,2022,27.846111162489606,14.769613947696136,68.09338521400778,0,1,-8.793950145957716,-4.1200226436741865,-0.47475738759877295,0.4143699193124521,2.1685336048879837,1.9383910386965377,2.1685336048879837,0.10612819910777178,50,5.063236544752602,14.769613947696136,9.895596502521187,1,0,-8.793950145957716,-4.1200226436741865,-8.085191070776602,0,0,-3.634919965915074,0,1964000000,12975000000,849000000,2543000000,2.57,93.85850694444444,14.207175925925927,6.141493055555555,0.1859085648148148,-13.859649122807017,16.923492835901598,-8.54092526690392,-8.767961195757152,-6.878554213720793,0,AXP,2022-06-30,205298000000,23235000000,18.39554398148148,19.35704780047557,10.832314409497044,11.082175925925927,0.08452765224876266,0.22595558455763662,-0.4849295214598625,American Express Company,2022,1,HOLD
14305000000,2022,25.73613430605608,3.479456018518512,54.36495090104672,0,0,-4.344881443539837,-1.2057502030823173,0.37314792754423554,0.11105113196993174,2.3991484832357637,2.1633847791378393,2.3991484832357637,0.09826974267968057,50,-2.1099768564335264,3.479456018518512,-7.173213401186128,0,0,-4.344881443539837,-1.2057502030823173,2.914272440591869,1,0,2.9671691609174147,0,1879000000,12731000000,1574000000,2459000000,2.47,88.99685424676687,13.135267389024815,11.003145753233136,0.1726668996854247,2.902519167579398,13.053902850546129,8.81057268722467,-9.983544803949485,-2.9146578988366585,0,AXP,2022-09-30,214915000000,23940000000,17.189793778399164,1.02879554384252,2.470898774622322,1.5565471991035889,0.07848788638262323,0.1446069341366913,0.014273586483774008,American Express Company,2022,1,HOLD
15149000000,2022,21.86469310594481,5.900034952813704,55.517913971871465,0,0,-6.199747990118734,-4.839143570464646,-1.3897344468580668,-0.24161296397152474,5.363867684478372,5.037531806615776,5.363867684478372,0.06083965844402277,50,-3.8714412001112706,5.900034952813704,-1.7614643436777442,0,0,-6.199747990118734,-4.839143570464646,-3.633393367382329,0,0,-5.75054146956078,0,1572000000,12915000000,2234000000,1871000000,2.08,85.25315202323586,10.376922569146478,14.746847976764144,0.13730279226351574,-8.551483420593364,6.8591759060069535,-7.142857142857151,-11.971528211660782,-3.4514098256729255,0,AXP,2022-12-31,228354000000,24711000000,12.350650207934518,-11.882665654620624,-6.723366833437005,-4.385422159320825,0.06361539395410949,0.12718028704975734,-0.8627531786739271,American Express Company,2022,1,HOLD
15714000000,2023,30.460772104607713,3.729619116773386,60.18348623853211,0,1,-8.72531589332418,1.4396005238969707,-2.3908875243293437,-0.23557323600324082,-0.20759911894273128,-0.40583700440528636,-0.20759911894273128,-0.9549071618037135,50,8.596078998662904,3.729619116773386,12.467520198774174,1,0,-8.72531589332418,1.4396005238969707,6.278744094361617,1,0,7.677897486870709,1,1816000000,13226000000,2488000000,2167000000,2.41,84.16698485427008,11.55657375588647,15.833015145729924,0.15336642484408808,-13.482610767031922,12.49468401803182,-11.721611721611714,-13.441981521819585,-5.869744218376711,0,AXP,2023-03-31,235842000000,25992000000,13.790250731831488,-19.02363696020494,-16.719433264091037,-11.226300861850534,0.06986765158510311,0.11653738605039425,-0.6597295084141951,American Express Company,2023,1,HOLD
16724000000,2023,20.978009259259256,6.427389588901611,54.66568019975955,0,0,-2.047780288585045,2.5575129610649476,-0.311357892366809,-0.10493444660897595,1.8045078196872124,1.6315547378104875,1.8045078196872124,0.09584501656895233,50,-9.482762845348457,6.427389588901611,-18.07884184401136,0,0,-2.047780288585045,2.5575129610649476,1.117912437167977,1,0,-6.86810190323035,0,2174000000,13856000000,2868000000,2734000000,2.89,82.85099258550585,12.999282468309017,17.14900741449414,0.1728055489117436,10.692464358452147,6.78998073217727,12.451361867704303,-11.007514358938593,-1.20789345761691,0,AXP,2023-06-30,244904000000,26703000000,16.347763692896436,-19.775475554695745,-10.841730434542761,-8.086447671337703,0.08141407332509458,0.10425666331756397,0.35803273353492304,American Express Company,2023,1,HOLD
17179000000,2023,20.090877315623914,2.720640994977286,50.997626790893904,0,0,0.855494073047371,1.6975241585500989,1.121347505786864,-0.04207666763260703,3.3635250917992656,3.1999184006527948,3.3635250917992656,0.04864143619602135,50,-0.8871319436353424,2.720640994977286,8.595630901713115,1,0,0.855494073047371,1.6975241585500989,-0.8599888025148488,0,0,-5.645256990432166,0,2451000000,14148000000,3031000000,3100000000,3.3,82.35636532976308,14.267419523837244,17.643634670236917,0.19209499970894697,30.441724321447584,11.130311837247664,33.60323886639674,-6.640488917003793,1.1321521348124293,1,AXP,2023-09-30,250587000000,27324000000,18.045287851446535,-16.62403372095328,-3.489387370492466,-1.7825057640242292,0.08970136144049189,0.14204090989792784,1.2974797818531496,American Express Company,2023,1,HOLD
17740000000,2023,17.10343917090238,3.2656149950520907,42.707746762126945,0,0,1.8094399837227542,-3.885197659789263,0.5280068853745936,-0.15865248062706364,3.501810657009829,3.2814278323848938,3.501810657009829,0.06293396365785198,50,-2.9874381447215335,3.2656149950520907,-2.100306201086191,0,0,1.8094399837227542,-3.885197659789263,-5.582721818339362,0,0,-4.761253935042429,0,1933000000,14355000000,3385000000,2512000000,2.63,80.91882750845546,10.896279594137543,19.08117249154453,0.14825253664036078,22.964376590330794,11.149825783972123,26.442307692307686,-4.334324514780391,0.5193570249910646,1,AXP,2023-12-31,261108000000,28057000000,14.160090191657272,-16.305852726441174,-4.39030800639598,-2.932052800681861,0.06889546280785543,0.1317679773285927,2.0030915302961505,American Express Company,2023,1,HOLD
17807000000,2024,13.319333078783258,0.3776775648252517,47.83727687837276,0,0,3.8713430234332975,3.501503563607514,1.4856308921085173,0.0514480525324749,2.2782109150594994,2.115305703734099,2.2782109150594994,0.07150576368876081,50,-3.7841060921191225,0.3776775648252517,-0.7966679473975891,0,0,3.8713430234332975,3.501503563607514,7.386701223396777,1,1,-17.141439025824454,0,2437000000,14532000000,3275000000,3145000000,3.34,81.60835626439041,13.685629246925366,18.39164373560959,0.18756668725781997,34.196035242290755,9.874489641614993,38.58921161825726,-2.5586285898796746,2.129055491038896,1,AXP,2024-03-31,269261000000,28764000000,17.661593755264786,-16.00061011169926,-4.853972869890882,-3.7406887273378153,0.08472396050618829,0.15090067905868096,3.3884217746499785,American Express Company,2024,1,HOLD
18397000000,2024,10.003587658454904,3.313303756949515,33.080150462962955,0,0,4.2534212829148395,2.9395912205464896,2.065092328966509,0.32851586448690906,1.503150912106136,1.3154228855721393,1.503150912106136,0.12488967343336276,50,-3.315745420328353,3.313303756949515,0.46836067179076935,1,0,4.2534212829148395,2.9395912205464896,-0.5619123430610244,0,1,-10.974421600804352,0,3015000000,15065000000,3332000000,3790000000,4.16,81.88835136163505,16.388541610045117,18.11164863836495,0.22612382453660926,38.684452621895126,8.725461893764441,43.9446366782007,-0.9626412238708042,3.3892591417360993,1,AXP,2024-06-30,272219000000,29540000000,20.601184975811275,-11.970155582809397,2.2056409943297943,2.1813656841191893,0.10206499661475965,0.21343090400035772,3.861087341401871,American Express Company,2024,1,HOLD
18779000000,2024,9.313696955585304,2.076425504158297,31.275777700104857,0,0,-0.9836764770389514,-3.539573601403692,-0.5310477137129013,0.35183204821869163,-0.7227762265656162,-0.9042680494615077,-0.7227762265656162,-0.2511037527593819,50,-0.6898907028696009,2.076425504158297,2.6258547174587523,1,0,-0.9836764770389514,-3.539573601403692,-6.479164821950182,0,0,-10.77718036003861,0,2507000000,15280000000,3499000000,3204000000,3.49,81.36748495660045,13.350018637840142,18.632515043399543,0.1858458916875233,2.2847817217462207,8.001130901894271,5.757575757575761,-0.9888803731626297,-0.9174008859971021,0,AXP,2024-09-30,270979000000,29707000000,17.061611374407583,-7.629369290166423,-0.12818240399158043,0.21475124881532714,0.08439088430336285,0.20543347680941132,0.36020483870967657,American Express Company,2024,1,HOLD
19218000000,2024,8.33145434047351,2.3377176633473606,26.859858736550258,0,0,0.1806320479097998,-2.7208891348405118,0.28068898223322325,0.09600757789055954,2.662672811059908,2.4345622119815666,2.662672811059908,0.08566978193146417,50,-0.9822426151117938,2.3377176633473606,-0.2923519122421929,0,0,0.1806320479097998,-2.7208891348405118,0.8186844665631803,1,0,-8.77198483042887,0,2170000000,15887000000,3331000000,2756000000,2.99,82.66729108127797,11.291497554376106,17.33270891872203,0.15558330731605788,12.260734609415413,10.672239637756874,13.688212927756659,1.7484635728225015,0.39521796023856304,1,AXP,2024-12-31,271461000000,30264000000,14.340722239567071,-2.5858609419578897,1.990072031632554,0.9145749852296277,0.07170235263018768,0.16309361637305306,1.1658679744533411,American Express Company,2024,1,HOLD
18933000000,2025,6.323355983601964,-1.4829847018420272,20.484917907598323,0,0,-0.07325593241579398,3.2476155832819202,-0.19087563526083784,-0.019475985305988028,1.8436532507739938,1.6772445820433437,1.8436532507739938,0.09026028547439127,50,-2.008098356871546,-1.4829847018420272,-1.0258557417597522,0,0,-0.07325593241579398,3.2476155832819202,5.968504718122432,1,0,-6.995977095181294,0,2584000000,15817000000,3116000000,3330000000,3.64,83.54196376696773,13.64812760788042,16.45803623303227,0.19225690593144246,6.032006565449333,8.842554362785581,8.982035928143727,1.933607502577317,-0.037501639044945634,0,AXP,2025-03-31,282244000000,31202000000,17.58833782284899,-0.6250210873023576,3.7980870910175035,2.0915538519939503,0.08281520415357989,0.1357871717888658,0.9302580712569207,American Express Company,2025,1,HOLD
19933000000,2025,8.34918736750556,5.281783129984685,19.187993303037555,0,1,-2.79152260687534,0.22132454608694374,-1.2776519006514775,0.011868552337494637,1.5126516464471405,1.2980935875216637,1.5126516464471405,0.1418423464711274,50,2.025831383903597,5.281783129984685,4.033929740775143,1,0,-2.79152260687534,0.22132454608694374,-3.0262910371949765,0,0,-1.6544002909493436,0,2885000000,16451000000,3482000000,3550000000,4.09,82.53148045953945,14.473486178698641,17.46851954046054,0.2051873777153464,-4.311774461028195,9.20013275804845,-1.6826923076923128,0.6431290979044064,-1.9150554313464756,0,AXP,2025-06-30,295556000000,32311000000,17.809662368935935,-0.3195121259663978,1.4618986760394996,1.4742037103896237,0.08928847760824488,0.14010760582819218,-0.7584515171503967,American Express Company,2025,1,HOLD
20557000000,2025,9.468022791415942,3.130487131891835,19.663542697479475,0,1,1.545189228793273,0.7971382342649207,0.5130046072674421,0.11519398741766858,2.147829083390765,1.9221226740179187,2.147829083390765,0.10508583346703032,50,1.1188354239103813,3.130487131891835,-0.9069959599932158,0,1,1.545189228793273,0.7971382342649207,0.575813688177977,1,0,0.15432583583063852,0,2902000000,17139000000,3418000000,3825000000,4.14,83.37306027144038,14.116845843265068,16.626939728559613,0.20139125358758572,15.755883526126846,12.166230366492137,18.624641833810873,2.0055753148399305,0.7668272054249261,1,AXP,2025-09-30,297550000000,32417000000,18.606800603200856,1.0166949416773008,0.5615127517543215,-0.15057368057217602,0.08952093037603727,0.14746913780078505,2.0471034870641183,American Express Company,2025,1,HOLD
